query,seed,method,rank_i,rank_j,qmof_id_i,qmof_id_j,objective_score_distance,raw_physical_distance,notes
lightweight gas storage MOFs with low density,50,WeightedSum,2,4,qmof-cef46c3,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,50,WeightedSum,2,5,qmof-cef46c3,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,50,WeightedSum,3,4,qmof-c0f392b,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,50,WeightedSum,3,5,qmof-c0f392b,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,50,WeightedSum,4,5,qmof-ac6a77a,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,1,2,qmof-13a76dd,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,1,3,qmof-13a76dd,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,1,4,qmof-13a76dd,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,1,5,qmof-13a76dd,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,2,3,qmof-235f291,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,2,4,qmof-235f291,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,2,5,qmof-235f291,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,3,4,qmof-e566fbb,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,3,5,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GAT only,4,5,qmof-cef46c3,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,1,2,qmof-13a76dd,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,1,3,qmof-13a76dd,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,1,4,qmof-13a76dd,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,1,5,qmof-13a76dd,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,2,3,qmof-e566fbb,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,2,4,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,2,5,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,3,4,qmof-235f291,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,3,5,qmof-235f291,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,GraphSAGE only,4,5,qmof-a1a5849,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,1,2,qmof-c0f392b,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,1,3,qmof-c0f392b,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,1,4,qmof-c0f392b,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,1,5,qmof-c0f392b,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,2,3,qmof-235f291,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,2,4,qmof-235f291,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,2,5,qmof-235f291,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,3,4,qmof-cef46c3,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,3,5,qmof-cef46c3,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA,4,5,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,1,2,qmof-c0f392b,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,1,3,qmof-c0f392b,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,1,4,qmof-c0f392b,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,1,5,qmof-c0f392b,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,2,3,qmof-235f291,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,2,4,qmof-235f291,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,2,5,qmof-235f291,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,3,4,qmof-cef46c3,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,3,5,qmof-cef46c3,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no diversity,4,5,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,1,2,qmof-c0f392b,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,1,3,qmof-c0f392b,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,1,4,qmof-c0f392b,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,1,5,qmof-c0f392b,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,2,3,qmof-235f291,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,2,4,qmof-235f291,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,2,5,qmof-235f291,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,3,4,qmof-cef46c3,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,3,5,qmof-cef46c3,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA no self-cleaning,4,5,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,1,2,qmof-13a76dd,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,1,3,qmof-13a76dd,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,1,4,qmof-13a76dd,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,1,5,qmof-13a76dd,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,2,3,qmof-235f291,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,2,4,qmof-235f291,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,2,5,qmof-235f291,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,3,4,qmof-e566fbb,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,3,5,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GAT,4,5,qmof-cef46c3,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,1,2,qmof-13a76dd,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,1,3,qmof-13a76dd,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,1,4,qmof-13a76dd,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,1,5,qmof-13a76dd,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,2,3,qmof-e566fbb,qmof-235f291,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,2,4,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,2,5,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,3,4,qmof-235f291,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,3,5,qmof-235f291,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,LEA + GraphSAGE,4,5,qmof-a1a5849,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,1,2,qmof-a1a5849,qmof-13a76dd,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,1,3,qmof-a1a5849,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,1,4,qmof-a1a5849,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,1,5,qmof-a1a5849,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,2,3,qmof-13a76dd,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,2,4,qmof-13a76dd,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,2,5,qmof-13a76dd,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,3,4,qmof-ac6a77a,qmof-e566fbb,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,3,5,qmof-ac6a77a,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,MMR,4,5,qmof-e566fbb,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,1,2,qmof-e566fbb,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,1,3,qmof-e566fbb,qmof-c0f392b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,1,4,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,1,5,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,2,3,qmof-cef46c3,qmof-c0f392b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,2,4,qmof-cef46c3,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,2,5,qmof-cef46c3,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,3,4,qmof-c0f392b,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,3,5,qmof-c0f392b,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,ParetoCrowding,4,5,qmof-ac6a77a,qmof-a1a5849,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,1,2,qmof-b2fa897,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,1,3,qmof-b2fa897,qmof-890bde1,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,1,4,qmof-b2fa897,qmof-fffeb7b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,1,5,qmof-b2fa897,qmof-2d0fa88,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,2,3,qmof-ac6a77a,qmof-890bde1,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,2,4,qmof-ac6a77a,qmof-fffeb7b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,2,5,qmof-ac6a77a,qmof-2d0fa88,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,3,4,qmof-890bde1,qmof-fffeb7b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,3,5,qmof-890bde1,qmof-2d0fa88,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,Random,4,5,qmof-fffeb7b,qmof-2d0fa88,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,1,2,qmof-fffeb7b,qmof-fb3f045,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,1,3,qmof-fffeb7b,qmof-fa61018,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,1,4,qmof-fffeb7b,qmof-f7ee91d,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,1,5,qmof-fffeb7b,qmof-f633d9e,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,2,3,qmof-fb3f045,qmof-fa61018,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,2,4,qmof-fb3f045,qmof-f7ee91d,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,2,5,qmof-fb3f045,qmof-f633d9e,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,3,4,qmof-fa61018,qmof-f7ee91d,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,3,5,qmof-fa61018,qmof-f633d9e,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,SemanticOnly,4,5,qmof-f7ee91d,qmof-f633d9e,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,TOPSIS,1,2,qmof-e566fbb,qmof-cef46c3,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,TOPSIS,1,3,qmof-e566fbb,qmof-c0f392b,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,TOPSIS,1,4,qmof-e566fbb,qmof-ac6a77a,0.0,,previous final-masked protocol distance
lightweight gas storage MOFs with low density,51,TOPSIS,1,5,qmof-e566fbb,qmof-a1a5849,0.0,,previous final-masked protocol distance
