query_id,query,method,metric,mean,sd,min,max,n
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GAT only,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GAT only,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GAT only,diversity,0.012693268153816462,0.0,0.012693268153816462,0.012693268153816462,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GAT only,runtime_ms,0.04083329999957641,0.004754627385161164,0.035208999989322365,0.04912500000386899,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GraphSAGE only,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GraphSAGE only,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GraphSAGE only,diversity,0.002916367145371623,0.0,0.002916367145371623,0.002916367145371623,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,GraphSAGE only,runtime_ms,0.04342070000120657,0.009448007777933696,0.0378750000038508,0.06875000001116405,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,diversity,0.0,0.0,0.0,0.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,runtime_ms,95.11762910000101,1.9854186525018085,92.2677080000085,98.1533340000027,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GAT,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GAT,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GAT,diversity,0.012693268153816462,0.0,0.012693268153816462,0.012693268153816462,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GAT,runtime_ms,96.581941700002,2.051820391330066,94.138375,100.55608300000074,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GraphSAGE,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GraphSAGE,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GraphSAGE,diversity,0.002916367145371623,0.0,0.002916367145371623,0.002916367145371623,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA + GraphSAGE,runtime_ms,97.5994041999968,2.24138318486311,94.68895899999552,100.70054199999845,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no diversity,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no diversity,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no diversity,diversity,0.0,0.0,0.0,0.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no diversity,runtime_ms,93.94295440000207,2.0948449851942277,91.96583400000691,98.72304200000315,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no self-cleaning,rel_at_5,0.897905,0.0,0.897905,0.897905,10
